sample_id,C,m,sigma_scale,life_cycles
359,9.458372466969261e-11,3.0471335816082368,1.0977346257705622,112494.86312355517
360,9.453578368845736e-11,3.046999848499895,1.0176231248594356,141833.84274789516
361,9.968058109779356e-11,2.790197640670612,1.0169497255237414,256034.44109027443
362,1.0559831277033884e-10,2.854773496505023,0.9815149627395613,227486.52328786638
363,8.583805361300727e-11,2.9380334295881383,0.9701814166181612,235848.38378620727
364,9.479991330893206e-11,3.1431904677742177,0.8906796779991425,169264.1195586381
365,1.1022197325752614e-10,3.0380099203713917,1.048437026596178,113624.62870952788
366,8.886155300339939e-11,3.0019397161998382,1.022415485287819,166454.9296070894
367,8.810639983401293e-11,2.851221204445071,0.9910417003393294,267578.66154372424
368,9.794213944157946e-11,2.8016800368844876,0.9931386649081873,270559.80900427455
369,1.0410609782865907e-10,2.968890788338324,1.0368072131130528,148040.52045755042
370,9.610969013338234e-11,2.779933873576564,0.9222644963460074,357531.2894979329
371,1.087580216681951e-10,2.8661563649019697,0.9705059334223097,221817.09604307872
372,1.0422522223263866e-10,2.878522205099808,0.9431848568553735,243778.97212376402
373,1.040814726421446e-10,3.049291208912281,1.0885754641243373,104295.90654187431
374,1.013195184127113e-10,2.8545302697040325,1.043782776592665,199033.67318351017
375,1.1834546976332242e-10,2.6460750361427388,0.8898653679432318,441044.5513034733
376,9.403044778688599e-11,2.940444464766247,0.9243119186680012,246791.0673108588
377,7.676618599616147e-11,2.8200978146896074,0.9933827163321257,329536.5743195418
378,1.1140084187056457e-10,2.894263102443775,0.9763779893963788,198620.53557815246
379,9.160608546281448e-11,2.8813295299157877,0.9337808895961556,283547.64909371524
380,9.703565226569312e-11,2.8626296004182232,1.0972381118825245,176481.98338515143
381,1.0857168657466106e-10,2.9690340581784707,1.015626995699129,150868.12726074527
382,8.061830840583432e-11,2.7367135121647292,1.0237408161431545,355521.0268694073
383,8.398418674458106e-11,2.838298577504564,0.9653992525383893,312235.86445495515
384,8.062773180365901e-11,2.9584037913117385,1.0361137073589002,196645.76187663767
385,8.837629161575593e-11,2.828591522465563,0.9809783619508994,290414.7383545812
386,1.0022051141776314e-10,2.729119329073003,0.985832841314625,323125.61247501534
387,1.010322032910026e-10,2.9568555343256735,1.030550097991263,160071.45936452664
388,9.865223212155413e-11,3.002309463044154,0.918550121746985,206625.37737386033
389,8.243744751463328e-11,2.8855004792356995,1.079851392992549,205078.45503023593
390,7.382300700832663e-11,2.693915440153047,1.0091194607361937,449553.48975491617
391,9.652179441974768e-11,2.960596974669882,1.0640472104390213,150988.43769922384
392,9.147095007707199e-11,2.7240112118580315,0.9462290121690591,400919.09127577906
393,1.0041010340847947e-10,2.9208799276848167,0.9538417437985903,220972.33102376355
394,1.027387548117242e-10,2.8012536175257843,0.9419049889200094,299498.8313143519
395,9.732711774776335e-11,2.7740160714233038,1.012514883633242,276419.85842161224
396,1.032972776196082e-10,2.845808998292031,1.0032991650959122,223358.07020641502
397,9.820042919150466e-11,2.8716702443572744,0.976779409038441,237918.0794936538
398,1.0108862117377409e-10,2.8255791749613555,0.9492965403557361,280652.03956235637
399,8.923513667644913e-11,2.948870327821515,0.9366701865134579,245056.48259708864
400,9.4275730427218e-11,2.8453930621541166,0.9975758049764673,249006.08751866667
401,9.788905052790679e-11,2.9880190871671823,0.97672066102057,179355.26346850494
402,1.0387707336400723e-10,2.918117316564348,0.9657196503820868,207411.18587910276
403,9.222008474664411e-11,2.8202442793403693,1.0773544743065804,218121.7993912825
404,1.0100320565502828e-10,2.8034060116167714,0.9958837160903633,259224.3018412287
405,9.344794759761237e-11,2.725250370095256,1.0635021466963464,284558.5603986488
406,9.487159519364995e-11,2.9190733177866823,0.9733373908658651,221431.26275091202
407,1.039633828034311e-10,2.854541245274864,1.0122388141899328,211723.99876383969
408,7.68666204378801e-11,2.6527804471936487,0.9972261991871832,493990.8142708639
409,8.35538656504823e-11,2.83642851272306,0.9151188845240938,366939.2240426462
410,8.177102018454892e-11,2.799896597074505,1.0714169153131956,263211.14569305594
411,7.359728524945628e-11,3.047567759217066,0.9932423196483792,195882.83618860078
412,8.94886613745103e-11,2.719722138810669,1.0373209109816481,322519.5627351279
413,1.0319456543738631e-10,2.7458649200265945,0.962398563876922,321602.13242011913
414,9.326511296272729e-11,3.0009969643105703,0.9917577809210117,174177.7458321634
415,9.789878478664178e-11,3.0256763157463964,0.9566573820038322,174118.9180907913
416,1.0645648796842361e-10,2.815501706127436,1.0617999241381697,199257.67470540755
417,1.0874578686976984e-10,2.826791417719109,1.0155704673725339,214944.96411738114
418,9.533627582662907e-11,2.951623539655331,1.0183526763340445,178024.42348658768
419,1.0899442453986622e-10,2.657290020305469,1.067909207355249,287163.4789342196
420,9.688441592096745e-11,2.7038806315494446,1.0578170648449512,294120.78471569315
421,8.796097705125636e-11,2.861926659914929,1.0382671268068142,228450.21394070503
422,9.029375661889214e-11,3.0449890566129127,0.9289136326481269,197019.82943477423
423,8.178684947937584e-11,2.846426991183326,0.9652160440241658,314467.3095935311
424,8.747391500415695e-11,2.9000936791735157,0.9498055931994324,270121.51542190515
425,9.256303979448549e-11,3.003378927256401,1.03637668468129,152869.60272331306
426,1.0371441618603459e-10,3.1006884733278146,1.0085325970875025,116306.32045143073
427,1.1251939037919345e-10,2.832315152685169,0.9304743783184702,262512.6717290359
428,8.273105745238042e-11,2.8883163276266575,0.9905627893494386,260318.00701261277
429,9.977114369529522e-11,3.0722055221342845,0.9252943832140611,169054.35477171378
430,8.601077818408767e-11,2.737780072480857,0.9973421755965121,356978.3535003561
431,1.0055709204924674e-10,2.992758107055382,0.9172313748006408,208287.74564527505
432,9.474156815339783e-11,2.788168446763874,1.0264413746692307,263833.095621107
433,7.842330407186371e-11,2.9002472367103156,1.0188981313017036,245688.24973904094
434,1.0491165111905746e-10,2.8657380952599727,1.0953974246673441,162710.92337188474
435,9.019199315703619e-11,2.7941988399298774,1.042393664474867,261453.87620376583
436,9.087455771161388e-11,2.7916898072341727,0.9788542872088749,311265.9879057491
437,8.573037685161897e-11,2.9176414364253755,1.0409035046637243,202174.40791237305
438,8.971888054379947e-11,2.989553932816268,0.930116805952741,225634.7891805346
439,1.0010774823067121e-10,2.87702637968115,0.9518763698159457,248093.9561084049
440,9.418325432701051e-11,2.8970113158733217,1.0166571266037554,207559.23201806837
441,9.915515522191183e-11,2.947117406629105,0.8920875168626037,255706.829300897
442,9.94744497977169e-11,2.7928381226987042,0.9981419607533059,268511.92455518036
443,1.0867835189307041e-10,2.9639692508412923,0.9489868353940789,186645.06496284742
444,9.270925295170197e-11,2.9719343097059747,1.0050653527576632,180943.38360865408
445,8.182216495828098e-11,3.1503626298750413,0.9461131820976368,159431.6399880094
446,1.0624533519909105e-10,2.852389580944042,1.0212124068727595,203114.97763431387
447,9.281771354786635e-11,2.8441918198331875,1.0009663711833694,251237.27497851456
448,1.0670008746794283e-10,2.9668965871573745,1.0700182958440665,132203.59366693007
449,9.968042028655172e-11,2.971910416891214,1.0003367267050811,170674.4164193682
450,9.474107971004789e-11,2.836491284662329,0.9615678597519267,281167.76350138994
451,9.934824858284444e-11,2.8496837323069952,0.9876557072086358,240540.77553116193
452,1.1472972057721248e-10,2.9441130838218044,0.9327881801491634,195175.0417509714
453,1.1593901307891604e-10,2.807241575926534,1.020306862735272,208978.74776260598
454,9.666605889727468e-11,2.8489466011984987,1.0294925123157637,220057.30529320228
455,9.753782969584393e-11,2.8989592767368437,1.123459801834641,149300.86492458807
456,1.0633190551167731e-10,2.989593868482226,0.9689082004697798,168474.3740773586
457,8.788165408543347e-11,2.829540138382046,0.9866102713162409,286684.4967513014
458,9.919747557713525e-11,2.705761553796933,0.9712120737780893,360219.4431196443
459,9.575171665964299e-11,2.698340253248179,1.0106056850565612,341415.7614005216
460,9.901351882999251e-11,2.7640586933293867,1.0190845267239808,273639.1845210294
461,8.79996594628857e-11,2.7586832281800064,0.9973312577785745,331213.17281546496
462,8.07401520642339e-11,2.874538924138009,1.0543162958436516,230687.1780102356
463,7.60993590144836e-11,2.7711119846402394,0.9691510248122611,402031.47069654946
464,8.527311251529977e-11,2.8197245040178798,1.0493087023945356,254443.8985732586
465,9.15967172645824e-11,2.812591411501795,1.0269248926820542,256285.0408365112
466,9.318536076817189e-11,2.8459492139152007,0.9993985040050527,250268.29807347138
467,1.1459741915932337e-10,3.0222504331523123,0.9842531679621427,137637.8037374072
468,1.0661753635111006e-10,2.956194758943052,1.1213333879365686,118378.906256893
469,8.676392528312038e-11,2.8916129415276006,0.959149567462896,270247.23581218545
470,9.933800114352919e-11,2.8438973719419165,1.0148966588484207,225864.33761343439
471,9.209204893103688e-11,2.846676734337698,0.9624890464878934,281364.1537719197
472,9.327010715481509e-11,2.922774646995195,1.0892810374310653,160632.00034032413
473,9.777912623438767e-11,2.948416907335229,1.0443413164399602,162443.23322663258
474,1.0194404272296378e-10,2.79923824938994,0.9660825060579428,282542.2269575713
475,9.274311855471346e-11,2.893648075561423,1.0256297496715614,207225.4120654358
476,1.0621297471424984e-10,2.6868380431336973,1.0128847860638277,314889.2360244585
477,8.503739302903293e-11,2.91117137841706,0.9741687619012631,251252.50879724303
478,9.606085499867778e-11,2.9662149241958686,1.0379082108614086,161014.5055448639
479,1.2093766777531998e-10,2.8619931373119125,1.0194652695552204,175049.89918667183
480,9.814156552920264e-11,3.0716526996140106,1.0107849356942977,131179.64996877176
481,1.0975885926341927e-10,2.801876155256395,0.9979040144378836,238098.69025421693
482,9.68785937104628e-11,2.9117440415303264,1.0215527246299825,191788.40782288183
483,1.0157546011516606e-10,2.8864175253334046,1.011469383074623,200559.2053861626
484,9.545488133383016e-11,2.8799702332556594,1.0029546666512508,222225.9379503444
485,9.436408722082364e-11,2.8785677831995256,0.9679492042006218,249869.8594874582
486,8.851696899143598e-11,2.9007105030009472,1.0846883120381245,181332.3073936496
487,1.0013089304599252e-10,2.9747958743463703,0.9474790028325727,198262.43344054115
488,8.782524298381663e-11,3.0277736236274744,1.0213818109439872,158382.09479098767
489,1.0238961826860892e-10,2.8897749755495843,0.9839879628849284,213652.1622647355
490,1.0641875524268075e-10,2.9715316072171634,1.087977363472465,124676.67867414576
491,9.951870150947741e-11,2.8198233053733217,0.954825873138808,284409.6998448517
492,9.325201215786536e-11,2.9665955452726234,0.9632368369119834,206791.10572221517
493,1.0035806956136349e-10,2.8138008476173013,0.9515090968369088,289027.10872045223
494,9.303673866675444e-11,2.9990659936088133,1.0161732525475304,163098.58694306127
495,1.0498125240446544e-10,3.111064087739324,0.9313474670215679,143464.30848905217
496,7.841850159153481e-11,2.877791611202861,0.9760735752621117,294091.3655531112
497,9.2778169266061e-11,2.670745650919259,0.8923817088572857,526459.0059834685
498,7.688820484680962e-11,2.835192706675518,1.0120210677064045,300646.7274742256
499,8.164741602981883e-11,3.0131875134289303,0.9749892570621869,203246.41817541802
500,1.0909307740621353e-10,2.9453076787025245,0.9255971628034073,209388.01699291618
501,1.0459377582692819e-10,2.9148913598675033,1.054280470148703,160768.8978170077
502,8.909298976046601e-11,2.990866835595484,0.9346166550807531,223257.80300907505
503,8.157596682200739e-11,2.938445343924842,1.0398471845014108,202216.39409118684
504,6.754052315672015e-11,3.0117725187451136,0.9649479588006098,254358.96818424852
505,9.078244312384671e-11,2.981942367664699,1.0800785688947714,145430.3285812227
506,1.1923598411757507e-10,3.042170045273696,1.0374775269463072,107315.66053738182
507,1.0017488900605102e-10,2.9258796083906256,0.9495976064562985,221685.7887680781
508,9.06281060539249e-11,2.9805259401493958,0.9541458723894847,211562.3587983471
509,1.0046477001120294e-10,2.8592872926914215,1.0302762602612154,205851.68849564096
510,8.101479981125335e-11,2.8298539188440994,0.9868810934644917,310501.37289641093
511,9.314569571810271e-11,3.0606767640418973,0.9915328746489317,150643.20240443322
512,9.695498374095109e-11,2.911620467632269,1.0636119430886048,170449.51302381416
513,9.517343374251794e-11,2.970488056586238,0.9625655563315022,201116.5412697902
514,1.0359173876822478e-10,2.902374001441139,1.0045646886087727,192775.42500712437
515,9.93085941718661e-11,2.8313484349080036,1.0477313896826153,213040.2918570857
516,1.0241592977383677e-10,2.8910982892582404,1.04045587441928,181181.9964845645
517,8.939162609058471e-11,3.0335994017767716,0.9920193666239664,167550.53504663575
518,1.0461902792074126e-10,2.9455240074279425,0.985554705957367,181393.3699387313
519,1.1163779469719032e-10,2.7188526840269542,0.9130592268739535,366549.2510496535
520,8.668656461134644e-11,2.8684755543423845,0.9471877503667402,296707.51244647073
521,8.747812170514023e-11,3.0682293792704716,1.0159179613287366,146136.92203972398
522,1.0882352962867424e-10,2.8686203138150046,0.9931058905528882,206265.8517282651
523,9.416309772772742e-11,2.709952130826582,1.0037463539283114,343491.4657187734
524,1.0947668536383896e-10,3.0793048885422545,1.051962680481703,102035.54389718977
525,9.175165716583504e-11,2.9582392509812796,0.9406338445468863,230113.36338620554
526,1.0996843753219883e-10,2.88299871411872,0.9881909848883675,199811.7851750714
527,9.726226384133234e-11,2.852858226391793,1.0094355481705608,229070.0651648789
528,9.847899670389788e-11,2.9982351929791737,0.9647920031212742,180394.2272503242
529,1.1102129300803108e-10,2.8358016599773808,1.0715738556963708,176778.17155657528
530,9.252700341653596e-11,3.004825642451599,1.0454293400806574,148444.12232598368
531,8.69652278791204e-11,2.9442195285724257,1.0145066663544378,201030.5036513602
532,9.16937836029278e-11,2.914468192548735,1.0897115889664293,166722.97378647292
533,1.0034240592617414e-10,2.9045514805335597,0.9250552360194929,251508.57565073113
534,8.096871290706707e-11,2.8725031963285823,0.9996136859447159,269466.98496801814
535,1.0211972066545077e-10,2.994564012020927,1.0183168484467031,149323.14621393298
536,9.082779535086967e-11,2.803465716789817,0.9542722476603039,324858.043064725
537,1.0701900154304222e-10,2.727807487316979,1.0150357270908865,280348.1016712627
538,7.301510107295547e-11,2.951444012289248,0.9446708753106061,290261.2556478685
539,8.844896855899999e-11,2.953123832806715,1.0345278659137127,182476.3616819061
540,7.980990574815263e-11,2.938024115251177,1.0528917384064453,199469.10100375817
541,8.806819712290606e-11,2.930772836961804,1.0136166700564164,205813.70682484636
542,9.837759265064587e-11,2.8579459621662453,0.9073601092467527,303264.7625045315
543,9.427942439568236e-11,2.9687482704385526,0.9516603239416983,210901.92341840695
544,9.356757533809906e-11,2.885444187324546,1.028235500160658,208141.7679389165
545,9.447182523475143e-11,2.841288643918482,1.0010599321756184,248561.8495816694
546,9.795252710995146e-11,2.85881086877446,0.8652998691153756,348124.01672013756
547,8.631805399734617e-11,3.092063969877583,1.062141519193412,121639.09056339943
548,1.027857565526309e-10,2.7165023917954567,1.0068328253126917,306992.49896799825
549,1.0236159331570065e-10,2.93997881042958,0.9590462667999977,203631.5774578511
550,9.969636420149857e-11,2.7220889572376286,1.0497477798783332,278588.31309097406
551,1.0134272105041213e-10,2.879176666167703,0.9661229993546551,233582.88214269243
552,9.884561280776314e-11,2.8466372514845815,0.9655773941197893,259785.54559825975
553,1.1553670370621826e-10,2.6814971703320123,1.0179176325507018,289514.20040307706
554,9.516389595789591e-11,2.9289037590433766,1.0890519229621147,155073.59170332405
555,9.305200110398807e-11,2.8519961937807805,1.0811793588986442,197277.37917148517
556,8.876613522856918e-11,2.6800793657438757,1.0179855749452054,378107.0805671948
557,8.609027836245278e-11,2.9739568090774253,1.023119282942516,183880.76833551255
558,8.405307083902968e-11,3.0335006177988935,1.0395749466042412,154634.5828807063
559,8.746754579298319e-11,3.039012434229657,0.9371508162315325,200861.22431157372
560,9.532146833614011e-11,2.925895644065147,1.0322074168575992,182512.0713344866
561,9.920923323357806e-11,2.8946058138577118,0.9632963265928236,231713.47035663197
562,9.649096376210076e-11,3.0228156620895796,1.015923903339829,148335.65535240946
563,8.865086133667476e-11,3.05823835853401,0.9886266186196331,160670.6697973858
564,1.0464177181459166e-10,3.0033568702875626,1.0250604163557107,139764.93821101368
565,1.030983616540891e-10,2.79584623977702,1.005905173250323,251631.21463441572
566,9.446737624874864e-11,2.910134485321492,0.846348486458935,341436.5445073374
567,8.973200501121876e-11,2.933951614429143,1.008944585585259,203137.20928208894
568,1.0126490803996608e-10,2.709038303108277,1.032107647614963,296857.597670666
569,9.78045464398666e-11,2.9369360659620773,1.0222964174169227,177984.73542562913
570,8.209797830961554e-11,3.117299182597939,0.994870702689571,147131.88893421245
571,9.534738954254971e-11,2.953993616580079,1.0821080845965203,147895.29512093143
572,9.851554379591407e-11,3.0373413081441756,1.015568656456083,140276.05112985888
573,8.736293004971757e-11,2.908291473012871,1.0218836650096552,214322.5547894291
574,9.782249657123945e-11,2.8826781676016178,1.0522245947025284,187581.9271535352
575,8.203370414152523e-11,2.928127139008098,1.01812964998483,219542.11174697144
576,1.0882738656011685e-10,2.8084173352015567,0.9550991123292898,267216.92139593436
577,1.0798031985657055e-10,2.7936224812765613,0.8780831293110188,353155.84339882614
578,9.357583359069154e-11,3.0166304557169368,0.9761439548990959,175221.88663595464
579,9.94891616432551e-11,3.027234234286652,1.0380472762940558,133307.83949621604
580,7.28647491283212e-11,2.790889368441265,0.9823451834291097,385123.57585514535
581,8.489906246145281e-11,2.9867998804553864,1.0400589186140865,171926.09759259605
582,9.317972236653955e-11,2.881304002439398,1.0074364087960137,224001.7896608793
583,8.570752299430215e-11,2.923980857449043,1.0644033035131093,186444.41957043484
584,1.0285820623325433e-10,2.9360218639435063,0.985239164643967,189049.7114748069
585,1.1517404669518076e-10,2.989435046812432,1.0233807413283844,132129.14067891537
586,8.47044986934787e-11,2.898271820186319,1.025294253226768,224487.707578933
587,8.796035132078216e-11,3.031016199530194,1.0750800936315597,134300.20582799657
588,9.826030433577533e-11,2.9209412839759925,0.9146681346832861,255194.1942742493
589,1.1146671502559637e-10,2.9524184272469536,0.9770795862723421,171703.93800582844
590,8.426520659961694e-11,2.8066737408462754,1.0424258052694253,271119.0776239965
591,9.839074677414665e-11,3.1058659010704837,1.0772948239889324,98616.96938543639
592,1.1348446896780585e-10,2.936982492320497,1.012003575632104,158001.91202612306
593,8.014311217747904e-11,2.9612997425345102,0.9853647917789257,227891.33291314758
594,8.370173561428002e-11,2.729181418878846,1.0378559184337222,336181.3924932682
595,9.193337657797596e-11,2.80772979769209,1.0434351337615841,247169.0360236132
596,9.100235123658806e-11,3.0137883687918734,0.9820169160666347,178185.79911918304
597,1.0380097236243499e-10,2.9186891118292606,1.0165153656088772,178469.67207455827
598,9.831993331028005e-11,2.6986220265171075,1.0590263631205985,292841.07000910357
599,7.896036422743557e-11,2.993828992898382,1.0945229496637225,155880.3784131141
600,1.0094793986784779e-10,2.835621719564728,1.0371302479617646,213388.67296838458
601,9.045562668138576e-11,3.0311316985876715,1.0022069448332798,161510.0572027484
602,1.082346932826359e-10,2.88121643213963,0.9972962411981046,198591.05579205093
603,8.997515965020558e-11,2.910470668602053,1.0278698278596812,203479.0784390487
604,8.988849328221854e-11,3.007895457859165,0.9942163578760275,176352.44535985234
605,1.0119486346372351e-10,2.800250702914534,1.0094820249511194,251053.25436199165
606,1.033240942304346e-10,2.790715319216606,0.9471061867734563,300869.9871255879
607,1.0030175389378756e-10,2.8703501579601896,1.064852859824558,182400.16751655945
608,7.981826575310584e-11,2.972717279962122,0.9429907636425661,253527.12907365445
609,1.0116513062331121e-10,2.756912274738651,0.9783944119773493,305088.68996937905
610,8.607064270392578e-11,2.7231965400110907,1.0048796630425907,362430.37847988046
611,9.825865067124734e-11,2.9723720927043793,1.099549343994432,130568.89092432693
612,8.233214942016902e-11,2.8297021687433,0.9788658507573836,312783.15983719245
613,1.0028469261641341e-10,2.850777398707972,0.9666992093019802,252634.01910484087
614,8.825665051864923e-11,2.7043189598059834,0.9724591541333103,404911.1052185417
615,8.3686707357499e-11,2.822102068564802,1.0829448583805656,235752.6859621837
616,1.0285267331023104e-10,2.889243270336885,0.859382650324699,314930.1299127169
617,9.831978740809682e-11,2.9830377857622894,0.9498630993925706,196443.3938157375
618,9.01058227066282e-11,2.8128769833765364,1.1365644354579776,195711.3005602223
619,1.0993131695060223e-10,3.0557376120232496,1.0295441036745818,115173.00541008059
620,9.176973675293048e-11,2.82154439758202,0.944700752533039,316509.957460208
621,9.630823367012098e-11,2.8216908198414825,0.9979041008912615,258302.1071485637
622,9.858156909771458e-11,3.0437357551897803,1.003372728303393,143137.12607764208
623,9.005120703236531e-11,2.9111460152363917,1.0423062622952803,194887.1798206846
624,1.0052290841663932e-10,2.8347975270988424,1.0919751001411282,185552.21220342626
625,9.087885746721865e-11,2.8744866868819408,1.0194275840639608,225796.40848942718
626,9.20482721067244e-11,3.025307357754206,0.973010584849352,176086.98461055878
627,1.0908136934211209e-10,3.0366202819625685,1.0393542221049101,118300.328486601
628,8.601037389588065e-11,2.8083206820729747,0.965087365156857,328447.06082621275
629,7.283730882307689e-11,2.8857566189920894,0.9483331252005486,337420.40931529447
630,1.1146499515211419e-10,2.8990156827667573,0.9120045564021777,239094.52208163828
631,1.2047354834502722e-10,2.7913759889483405,0.9217435802749799,277904.70523379685
632,9.210941505168642e-11,2.8844314947350007,0.9551777421937864,262187.1502249242
633,7.740635481004622e-11,2.89053228604517,0.9411105116149564,320851.73780858004
634,9.301935382851894e-11,3.0040209478936735,1.0156618263687358,161371.1775912637
635,9.325225968152958e-11,3.0107425028311203,0.9400299087087982,199826.02548210177
636,9.417673112618634e-11,2.857079060164099,0.8428166848987628,391952.5358696882
637,8.531147479755026e-11,2.868604685613919,0.9478044112705267,300833.17683849926
638,1.0156378696777419e-10,2.9564292302055635,0.976407017613929,186978.98553573733
639,1.0103527080274644e-10,2.831481155107299,0.9697275256064017,260596.0924643117
640,8.165370604973466e-11,2.9488640151737404,1.0759762339654593,177936.09889434496
641,1.0271228862427092e-10,2.8812093512630788,0.9693228720355425,227148.99620412398
642,1.1570577582668056e-10,2.793060142226138,1.04404617315996,203488.0468934669
643,9.765081919139578e-11,2.7943163287120356,0.9990508700159569,271829.62533673336
644,9.276167844414235e-11,3.03470586960311,0.99788476371637,158168.40535074155
645,9.46367691416878e-11,2.8743578520856703,0.9582309855575981,259143.64884331566
646,1.0190646496289819e-10,3.054035409389831,0.9970608674209617,137607.34228083407
647,7.93855525871307e-11,2.838636373928509,0.9617451936551291,333621.5681494581
648,9.757815074858211e-11,2.9191205201131494,1.0085012157127284,194079.5505301541
649,9.225154608515702e-11,3.1292676723018245,0.9881875183688156,129845.66900593146
650,1.1373912012437804e-10,2.7842613255336723,0.95276860334042,273082.26704845804
651,9.432794175547241e-11,2.7002185500100224,1.0495947169850297,311424.0305328737
652,1.1201172106674739e-10,3.0186590131287234,1.0213420240010713,127054.75864984868
653,8.540408930129273e-11,2.8073190894606928,0.9775968632928875,319818.29818503564
654,1.0163768800130681e-10,2.8879293635893766,1.0072746523517655,202092.61969834613
655,9.90662425323958e-11,2.8314081789548418,0.9958088739249018,246579.81691598694
656,8.76571464204981e-11,2.916816278095532,0.9566204531368363,253477.4525852388
657,9.770300270051464e-11,2.7949463792814258,1.0035248114510582,267892.06585885835
658,1.0764018083358337e-10,2.8720059912116693,0.9689494122596313,221945.46256279675
659,9.289159963884864e-11,2.9349815326556534,0.9527533082189951,231573.76619468897
660,7.975715856797027e-11,2.789169111372574,0.9188616334866737,425716.68799312285
661,9.583139686581652e-11,2.8199915970354112,0.9820696323230684,272714.23481008114
662,8.733673828999188e-11,2.855261716640147,1.0283485329791862,240487.35043360936
663,9.271352698882674e-11,2.7471184565773723,0.965267032331057,353952.4043970455
664,9.521675741102284e-11,2.8477439017201256,1.1260354346078985,173600.54160886
665,7.962573872625104e-11,2.9018796539902905,1.0442842826826366,224381.617978196
666,8.048967994252149e-11,2.8500451058411573,1.065216506633024,239137.03517385785
667,1.0062784162104505e-10,2.862862350706828,1.0397621506036878,198403.37939532477
668,9.098190051677107e-11,2.8880098329093418,1.0926432487469286,178454.86411840128
669,7.137845431852256e-11,2.824425653756769,0.9606499008263729,385425.7609408307
670,1.035345027514381e-10,2.9591062565866877,0.8719631307170689,254672.15044585304
671,9.86147496506327e-11,3.0335978124801777,0.9776937195823558,158732.81051645734
672,8.914680168924976e-11,2.8435619607804554,1.0279109287773769,242932.9675018
673,8.335842997384089e-11,2.9385198231477707,1.007575848587399,217060.65884476027
674,1.0402375580461764e-10,2.8660382844565353,1.013773630548389,204719.36779937445
675,9.935376597658013e-11,2.9265487345038506,1.0660455001334936,159069.87021566113
676,1.1887298191376712e-10,3.0465779531203254,1.0191028787231249,112415.60850356378
677,1.0003381054775941e-10,2.94086595430181,1.0399456463795511,163856.051365013
678,9.972195015611534e-11,2.712658546119032,0.953021862907362,370816.09697343985
679,9.439749187095777e-11,2.935399563144696,0.9452303155391981,233007.4826079512
680,1.038410483251276e-10,3.013286374330901,1.0807056961512245,117158.62752034218
681,1.0200081793198229e-10,2.86784038300019,1.0050450767573533,213060.00555597048
682,1.0801656008222587e-10,2.9895634806117832,0.9688385408276933,165894.7803165668
683,9.099529998108207e-11,2.8209884458848054,0.9689302753226441,297597.3785300781
684,9.182008825973797e-11,2.7414460840477726,0.9675438439180871,360083.7703552435
685,9.1400609559245e-11,2.904116901883264,0.964552048947708,244798.7099674279
686,1.0359169652331831e-10,2.7143523279253685,0.935842609869817,373479.3192246742
687,1.1038439462684864e-10,2.866022898710641,0.9249789798889746,250896.3541072949
688,9.159513126576672e-11,3.0186842262645506,0.990249781117279,170563.02564436797
689,9.192217221318633e-11,2.699023709425372,0.97035370648398,396193.6519015269
690,9.901514134915007e-11,2.76205032040861,1.0553579642721647,249693.85970457923
691,9.364068959987615e-11,2.7867967754838423,1.0146538326633459,276620.36903180927
692,1.0513971507014295e-10,2.883668014028904,1.013265884003899,194098.46491825694
693,7.438293801005715e-11,2.8534283214353793,0.9628439796222774,342279.92457455856
694,8.806363154959781e-11,3.029913638169609,0.9939485792110012,170622.50064424422
695,8.848880319397013e-11,2.9854348329091698,1.018050055181572,176432.73380875436
696,7.372458228109301e-11,2.93952729460686,1.0358097869856338,225708.9908807843
697,8.674907093405949e-11,2.9045630314343884,0.9953054086740817,235195.02638428737
698,8.721450128787911e-11,2.929322977698483,1.0539561889662103,186048.75575908396
699,9.406939531661924e-11,2.8038017644686626,1.0003994654453972,274553.0537082555
700,1.0668447255993854e-10,2.9757210353556616,1.039642355925884,140853.99658900438
701,9.364741774856927e-11,2.77879557456408,0.9755073895705425,314806.70861303783
702,8.610418828539692e-11,2.9735376993902234,0.9093705816715679,261290.07876561777
703,9.545323640435013e-11,3.0086142502118833,1.013417949400926,156505.4276300846
704,1.0607206676583696e-10,2.911086460208809,1.0362662031573313,168300.21494391386
705,8.663079536529692e-11,2.8723786941038028,1.0287673665903785,231965.4132418168
706,8.72584811143541e-11,2.9300309908309674,1.021109333071872,203665.59555508703
707,1.0136207000903255e-10,2.603848162989933,0.9825706517022507,440015.39362625097
708,9.387325328898431e-11,2.9202258218485464,0.9596626874277204,232567.42817162554
709,1.0221585303081095e-10,2.878664600216019,1.027586413452189,194156.73903723678
710,9.586899079876516e-11,2.884937188694301,1.0213223708099137,207401.40633457724
711,1.0273597102165985e-10,2.960653251289783,0.9719550454578086,185430.72729088794
712,8.606325010520985e-11,2.8825231078435274,1.0554712094596028,211410.2628704816
713,9.588398735243263e-11,2.7759793143348843,0.9558567242726199,327600.72089125094
714,9.39773758621137e-11,2.8758597329174624,0.970823831060448,250424.88698812903
715,8.432744712860035e-11,2.8967555484080827,1.0818212606170832,193761.32454073842
716,8.09906117004606e-11,2.9014933911581013,1.0434290968866957,221341.16753094445
717,1.0258319073863676e-10,2.906191936728507,0.9820995347054489,205931.237348682
718,9.263085713070741e-11,2.9939369044918553,1.0143690354821775,166805.75656824445
719,8.618610929618564e-11,2.7813965446965856,1.007739612226192,310490.71838298667
