sample_id,C,m,sigma_scale,life_cycles,a_crit_m,failed_within_grid
128,8.985838528560243e-11,2.932228901912536,0.9893072199503042,271157371.63855857,44.86074820471131,True
129,8.710487096250697e-11,2.99684620672443,0.9511376884434072,284458226.07346916,,False
130,9.225782588970463e-11,2.8998001914099385,1.0508588673810102,237487671.87839937,42.744288246962405,True
131,8.278381298345943e-11,3.1237845119172167,0.9616739776510564,213157417.1743214,,False
132,1.0209744908941828e-10,2.8521960708268526,1.017488590885753,266055854.67875287,43.859948113211324,True
133,9.386666210785178e-11,2.922408922232005,0.9964341966437033,259994970.94708034,44.60230121198824,True
134,8.188025957277449e-11,2.810119425510702,0.9473608468444169,480056312.7221322,,False
135,8.62504408204076e-11,2.854847526485671,0.969544842808834,382973624.1339388,,False
136,9.900973293552188e-11,2.9148933910396657,1.0691436119520368,202207536.21503282,42.162514116226376,True
137,1.0404601505178607e-10,2.974630406230773,1.010082877131724,198084825.7965655,44.11753651898091,True
138,1.1516861656024116e-10,2.9219094834023576,0.9495424829316579,258961348.28018737,,False
139,1.2397307967367038e-10,3.015911484933474,1.0152664143674346,147949813.36667264,43.93684609345111,True
140,9.997833055944958e-11,2.880503468940733,0.9926942984202728,273305660.5173197,44.73745915675014,True
141,8.650043404769411e-11,2.8567831470161,1.172702320112209,202264387.35981986,39.31722081390787,True
142,7.553235570497943e-11,3.160398510727939,1.0142561920671136,171408261.20039442,43.97191604860337,True
143,9.857003003850083e-11,2.929423764944203,0.9809687576466818,270109557.4048486,,False
144,8.819576548502088e-11,2.8180518454021453,1.0710013958893552,287337287.4908512,42.10451584239998,True
145,9.201257030227502e-11,2.8205736237751933,0.9079481916353578,469594674.0808263,,False
146,9.012387072902584e-11,2.795732008546866,1.004716007819055,359238756.8392621,44.306582146087734,True
147,9.464840749040271e-11,2.983656935585679,1.0997214247340537,163262692.5292016,41.23283380708165,True
148,1.0623341021556139e-10,2.853562270710676,0.9941900357820123,273306891.346351,44.683281981807106,True
149,9.750766624747532e-11,2.902736247565649,0.913334947767596,358593520.8404255,,False
150,9.44771055644286e-11,2.8836491325561733,0.9802041017794701,315851931.3692732,,False
151,8.605772397287221e-11,2.9631492407940936,1.0727259020479518,204217308.85459992,42.050858162249234,True
152,7.992304373083817e-11,2.805325590711598,1.0188034798160386,379674719.45539415,43.81460461232858,True
153,9.133144407289603e-11,2.7824427713856985,0.9580571945243741,445958282.6695204,,False
154,9.548368751214412e-11,2.9124297307181597,0.9657378596410489,304204958.7033715,,False
155,1.1297212717036689e-10,2.95009592846999,0.9720149864425094,230225303.63910556,,False
156,9.725063540613971e-11,2.923253231309764,1.0180598942026997,234405390.66089302,43.84023252153135,True
157,1.0543429930582136e-10,2.8090546270902674,1.0669098066469327,248616219.02589464,42.232518866766135,True
158,9.120676225402415e-11,2.9577484842091395,1.0526211506399585,207109286.84197405,42.687336745671885,True
159,8.462453984239657e-11,2.8156139072904365,1.0228006091054564,345606361.4922814,43.67748084228731,True
160,8.673487908256923e-11,2.837846135521362,0.9334177619971258,442087269.4386425,,False
