x,y_upper,y_lower,uy_upper,uy_lower,node_upper,node_lower,dx_match,r,cod,KI
0.060450000000000004,6.0625e-06,-6.0625e-06,2.0666000000000002e-05,-2.0653e-05,12287,12094,0.0,0.014549999999999993,4.1319e-05,7845771.03192789
0.0603,6.125000000000001e-06,-6.125000000000001e-06,2.0778000000000003e-05,-2.0765e-05,12288,12093,0.0,0.014699999999999998,4.1543000000000005e-05,7847955.148979078
0.06015,6.1875000000000005e-06,-6.1875000000000005e-06,2.0889999999999998e-05,-2.0875999999999998e-05,12289,12092,0.0,0.014849999999999995,4.176599999999999e-05,7850132.397531993
0.06,6.25e-06,-6.25e-06,2.1000000000000002e-05,-2.0987e-05,12290,12091,0.0,0.015,4.1987e-05,7852112.978416869
0.05985,6.3125e-06,-6.3125e-06,2.1111e-05,-2.1097e-05,12291,12090,0.0,0.015149999999999997,4.2208e-05,7854269.186254225
0.0597,6.375e-06,-6.375e-06,2.122e-05,-2.1207000000000002e-05,12292,12089,0.0,0.015299999999999994,4.2427000000000006e-05,7856225.35701204
0.05955,6.4375e-06,-6.4375e-06,2.1329000000000002e-05,-2.1316e-05,12293,12088,0.0,0.015449999999999998,4.2645e-05,7858166.039348763
0.0594,6.5e-06,-6.5e-06,2.1438e-05,-2.1424e-05,12294,12087,0.0,0.015599999999999996,4.2862e-05,7860088.879284868
0.059250000000000004,6.5625e-06,-6.5625e-06,2.1546e-05,-2.1532e-05,12295,12086,0.0,0.015749999999999993,4.3077999999999997e-05,7861991.627832791
0.0591,6.625e-06,-6.625e-06,2.1652999999999997e-05,-2.164e-05,12296,12085,0.0,0.015899999999999997,4.3292999999999994e-05,7863872.135966564
0.05895,6.6875e-06,-6.6875e-06,2.1760000000000002e-05,-2.1746e-05,12297,12084,0.0,0.016049999999999995,4.3506e-05,7865547.557619853
0.0588,6.75e-06,-6.75e-06,2.1867000000000003e-05,-2.1853000000000002e-05,12298,12083,0.0,0.0162,4.372000000000001e-05,7867558.306433568
0.05865,6.8125e-06,-6.8125e-06,2.1972e-05,-2.1958e-05,12299,12082,0.0,0.016349999999999996,4.3929999999999994e-05,7869001.877171512
0.0585,6.875e-06,-6.875e-06,2.2078e-05,-2.2064e-05,12300,12081,0.0,0.016499999999999994,4.4142e-05,7870953.713572242
0.058350000000000006,6.9375e-06,-6.9375e-06,2.2182000000000002e-05,-2.2168000000000002e-05,12301,12080,0.0,0.01664999999999999,4.435000000000001e-05,7872339.759560693
